Date,strategy_net,strategy_gross,benchmark_gross,benchmark_net
2021-01-15,1.117287037019728,1.2828986854239623,1.015503113898127,0.9918873601034411
2021-01-18,1.1115168660986816,1.2828934925914313,1.0151896200706787,0.9915811566456076
2021-01-19,1.109155190619195,1.2799068124582142,1.015659741248988,0.992040345049956
2021-01-20,1.1051188556249467,1.2765384418262975,1.0217715556927314,0.998010027871288
2021-01-21,1.095974131360212,1.266253795739288,1.0192642028874621,0.9955609841206297
2021-01-22,1.0846918654369997,1.252992748662859,1.0166001031684688,0.9929588386410546
2021-01-25,1.0762528940531328,1.24161555908663,1.0108016629893104,0.9872952424951541
2021-01-26,1.0865838385996838,1.2534689963632633,1.0176970924388111,0.994030317178668
2021-01-27,1.0855844465871978,1.2508623249703743,1.006413705907942,0.9830093283447006
2021-01-28,1.098729220015576,1.2650188446185133,1.0045331016318428,0.9811724579449054
2021-01-29,1.07782040712952,1.2407915551513533,0.9802425309891614,0.9574467699972931
2021-02-01,1.0828788034096182,1.24684518990249,0.9919960386983393,0.9689269472356088
2021-02-02,1.0861934469532941,1.2522109905902834,1.003749606188949,0.9804071828651254
2021-02-03,1.1041962564239167,1.272881415658747,1.006727080172527,0.9833154150201321
2021-02-04,1.1016601989440995,1.2716245036394311,1.0125255203516856,0.9889790111660326
2021-02-05,1.104266416068397,1.274936858366441,1.0093912994543837,0.9859176772821091
2021-02-08,1.111299107261658,1.2831354974662468,1.0123687734379616,0.9888259094371158
2021-02-09,1.103497861824625,1.274867168538243,1.0125255203516856,0.9889790111660326
2021-02-10,1.1006747504227432,1.2721346299678942,1.0117419053459284,0.9882136193038508
2021-02-11,1.0985102137457163,1.270013660043794,1.015445798849005,0.9902035914325628
2021-02-12,1.0957213599509896,1.2671953031490846,1.0234512364724104,0.998010027871288
2021-02-15,1.1115844737154283,1.2857204773784128,1.0350671808347447,1.009337220163089
2021-02-16,1.1019621565938986,1.275448940399191,1.0334973744683564,1.0078064364387254
2021-02-17,1.0937037811050978,1.2665058134525897,1.0280034114642316,1.0024490437506584
2021-02-18,1.083227270571177,1.2576696951563027,1.0217245452769126,0.9963262592004096
2021-02-19,1.0782643563822285,1.2540381839338157,1.022823457637149,0.9973978545204248
2021-02-22,1.0779920856090748,1.2542398008775073,1.0185851720629588,0.9932649253164861
2021-02-23,1.0839781322307156,1.26075002308735,1.0143470062481803,0.9891321128949493
2021-02-24,1.089161196118692,1.2673648838116869,1.0187421766514801,0.9934180270454029
2021-02-25,1.1080812087623388,1.287730661309197,1.0124633104641612,0.9872952424951541
2021-02-26,1.0990269641449617,1.2763489718517633,0.9980220020649158,0.9732129197772632
2021-03-01,1.1074076596874332,1.2874901491253101,1.016387586861309,0.9911219682412593
2021-03-02,1.114972326528456,1.2962893537807634,1.0184281674744378,0.9931118235875694
2021-03-03,1.124232138438451,1.3074845409706157,1.0179572734682858,0.9926526351832211
2021-03-04,1.1411109246840645,1.3256310668852445,1.0184281674744378,0.9931118235875694
2021-03-05,1.1542712756173714,1.339220166178165,1.0113645178633361,0.9862237639575407
2021-03-08,1.1703493058427572,1.3591665733582705,1.0344392822400716,1.008724930029824
2021-03-09,1.1620297214137811,1.3504178690310624,1.0404041392503482,1.0145415111222391
2021-03-10,1.1780961662547202,1.3676403411478664,1.0460551068429942,1.0200520055392228
2021-03-11,1.1740975245688088,1.3636395699435069,1.048880590639317,1.0228072527477148
2021-03-12,1.182588179906353,1.373084982312645,1.0444854202360172,1.0185213385972611
2021-03-15,1.1643657400311065,1.3527704796045206,1.0449563142421694,1.0189805270016095
2021-03-16,1.1605798304967543,1.3492114541053781,1.0535897702196593,1.0273993703560018
2021-03-17,1.1693600272487672,1.3585508134227942,1.051078175840967,1.0249502098229415
2021-03-18,1.1850626873817038,1.3764854356610383,1.0568861480221343,1.030613805968842
2021-03-19,1.1892488861351966,1.379282423416705,1.0507642864233362,1.0246441231475099
2021-03-22,1.1868688493021535,1.3759175280916824,1.052333973030313,1.0261747900894718
2021-03-23,1.1896504099116143,1.378488823501886,1.049822378651621,1.0237256295564114
2021-03-24,1.193523213906111,1.3832042035682088,1.0501363878286634,1.0240318330142448
2021-03-25,1.1906341056164276,1.386513971441542,1.0501363878286634,1.0240318330142448
2021-03-26,1.192175462635704,1.3884868225402174,1.0581419452114802,1.0318383862353722
2021-03-29,1.2053394591058795,1.402807257312406,1.065205594822582,1.0387264458654009
2021-03-30,1.2116395866066567,1.4112760073163702,1.0700716592320336,1.0434715484202026
2021-03-31,1.204338232645807,1.402498615915324,1.0674031800242318,1.0408694029406276
2021-04-06,1.1986170792506727,1.397592748384242,1.0790190046271544,1.0521964784500266
2021-04-07,1.2058690037715487,1.4054044300847284,1.0752517328185276,1.048522854432838
2021-04-08,1.1983256382588607,1.396874360422759,1.0832572902013446,1.0563294076539653
2021-04-09,1.1889785985176284,1.3986604019350113,1.0835711796189753,1.056635494329397
2021-04-12,1.1909804448915773,1.4004306379375207,1.0785481106210024,1.0517372900456783
2021-04-13,1.19155817568009,1.4012261160269437,1.0777633271972198,1.0509720149658983
2021-04-14,1.18300722772534,1.392164894283858,1.0809027004111735,1.0540333488498217
2021-04-15,1.1791852913793215,1.3882211360453123,1.0885942486169482,1.0615336986131156
2021-04-16,1.1962204920780686,1.4080548264683477,1.098012488018221,1.0707178170472877
2021-04-19,1.2009769525600964,1.4129808531323267,1.0972277045944383,1.0699525419675078
2021-04-20,1.1751675279854517,1.3819042232132588,1.0785481106210024,1.0517372900456783
2021-04-21,1.167553675502786,1.3739360721073208,1.090163935223925,1.0630643655550773
2021-04-22,1.1591706749519524,1.3652044372151886,1.0972277045944383,1.0699525419675078
2021-04-23,1.1552831144191558,1.3612456154069328,1.0933034281972902,1.0661258162214027
2021-04-26,1.1542389591931403,1.3611760109502573,1.0937743222034422,1.066585004625751
2021-04-27,1.1516003112375566,1.3575772148299217,1.092518525014096,1.0653604243592207
2021-04-28,1.15389703254682,1.360440660267064,1.0937743222034422,1.066585004625751
2021-04-29,1.1441640215542261,1.3496825140441842,1.0922046355964654,1.0650543376837893
2021-05-04,1.1558232774213135,1.3605706319362492,1.0831002856128236,1.0561763059250486
2021-05-05,1.177845542909229,1.386292750804654,1.103506570781757,1.0760753265177567
2021-05-06,1.1900776193646252,1.404486732143443,1.1047622482116917,1.0772997900018848
2021-05-07,1.1904875838321856,1.4221369277425295,1.1135527087777028,1.0858717350851939
2021-05-10,1.2006563895501514,1.4337423241156055,1.1148083862076374,1.0870961985693222
2021-05-11,1.187393644194712,1.4167899179803671,1.0942452162095941,1.0670441930300993
2021-05-12,1.198268048125118,1.4286296977325508,1.1025646630100419,1.075156832926658
2021-05-17,1.2147905721874095,1.447142410568351,1.1118662404767334,1.0753099346555748
2021-05-18,1.2061151032269304,1.4373488281330464,1.110916642470877,1.0743915578468781
2021-05-19,1.18526605625497,1.4120825429453931,1.0917656512533267,1.055870219249617
2021-05-20,1.1808034054005305,1.4109490129589677,1.107434622112678,1.0710240205051214
2021-05-21,1.1874163487576581,1.4189764162823126,1.1131324516529046,1.076534514922105
2021-05-25,1.1722832053478651,1.402372327425101,1.1142403562439185,1.0776059934597184
2021-05-26,1.170531377825569,1.3998439780680871,1.1140820496587611,1.0774528917308017
2021-05-27,1.16594305459198,1.3959337734791497,1.114556848661689,1.0779120801351498
2021-06-01,1.1742944965372735,1.4070745800781144,1.119938185784145,1.0831164878767021
2021-06-02,1.1733741052049114,1.4068175399872416,1.1254777087392143,1.0884738805647691
2021-06-03,1.1832531145218121,1.4170777181458447,1.1246862965659712,1.0877084887025872
2021-06-04,1.1883933262269,1.4228305123320015,1.1292762215151841,1.0921475045819575
2021-06-07,1.188329418569269,1.4230620988846985,1.1308589251091261,1.0936781715239192
2021-06-08,1.1813060900921755,1.4151659571937252,1.1318086438675266,1.0945966651150179
2021-06-09,1.178095018576654,1.41104584035454,1.137031553652281,1.0996478543452513
2021-06-10,1.1729185762430037,1.4048822763856172,1.1400387750075516,1.10255620328266
2021-06-11,1.1761260684561698,1.408982098359347,1.1473193081417203,1.1095973646416053
2021-06-14,1.1844626270431269,1.4183520484426142,1.1489020117356625,1.111128031583567
2021-06-15,1.1897855901078167,1.4246654686721179,1.1545998412758893,1.1166385260005505
2021-06-16,1.1863841542870472,1.4209348722999324,1.1577653692163172,1.119699976666876
2021-06-17,1.187046291440992,1.4221002163167644,1.1596645652280302,1.1215367302842694
2021-06-18,1.160079838236691,1.3895928182205486,1.1419380917718085,1.1043930736824552
2021-06-21,1.168689735954565,1.4056329374715724,1.1481107203149634,1.1103627565037872
2021-06-22,1.163985718878802,1.4003372604248467,1.1496934239089054,1.111893423445749
2021-06-23,1.1572941888150092,1.3915150787237278,1.138930870416538,1.1014847247450466
2021-06-24,1.164433006258908,1.404760330457079,1.1481107203149634,1.1103627565037872
2021-06-25,1.1730322102027546,1.4143471147834754,1.1485855193178915,1.1108219449081354
2021-06-28,1.169001305484461,1.4076229901502013,1.1446286999567645,1.1069952191620303
2021-06-29,1.181976577149326,1.4223510931103513,1.147161122309107,1.1094443796950906
2021-06-30,1.1696470471731362,1.4074245096322515,1.1375064734077531,1.1001071595320016
2021-07-01,1.1843338445444136,1.4247996880078715,1.142887689777665,1.1053114504911516
2021-07-02,1.177389013664392,1.4172030756315483,1.1452618055448502,1.1076075092952953
2021-07-05,1.1869832533999367,1.4284087210519327,1.146053217718093,1.108372901157477
2021-07-06,1.173293022341898,1.4115386817245708,1.1401970815927092,1.1027093050115766
2021-07-07,1.1791610687281253,1.4179173452181941,1.1487438259030491,1.1109750466370523
2021-07-08,1.163059970317494,1.4028926091295748,1.1313338448645984,1.0941374767106695
2021-07-09,1.1782526193039857,1.4223555726654518,1.1476359213120353,1.109903568099439
2021-07-12,1.1922259586078259,1.4377259603330104,1.1536502432700326,1.115720149191854
2021-07-13,1.1888952344947306,1.4334863741024306,1.1561826656223753,1.1181693097249144
2021-07-14,1.188500126766468,1.4333571712104651,1.1550747610313612,1.117097831187301
2021-07-15,1.1760302523794492,1.4187535642921727,1.1449451923745353,1.107301305837462
2021-07-16,1.1777153060112253,1.4202137937553272,1.1424128907747368,1.1048522620868033
2021-07-19,1.1431538156119243,1.384267053592872,1.1167726578437172,1.0800550372103768
2021-07-20,1.1456561535192038,1.3882495973988145,1.1224704873839437,1.0855655316273605
2021-07-21,1.1564321618631617,1.403269219747592,1.1376646592403665,1.1002601444785163
2021-07-22,1.1639608193041784,1.4121766049358992,1.1390891770016953,1.1016378264739632
2021-07-23,1.1710786702571927,1.4212731798779399,1.1530171376819471,1.115107859058589
2021-07-26,1.1848345757996561,1.4369180810030306,1.1496934239089054,1.111893423445749
2021-07-27,1.1845799110315391,1.4354891177195304,1.1446286999567645,1.1069952191620303
2021-07-28,1.174839879823049,1.4256788028689733,1.1531754442671045,1.1152609607875057
2021-07-29,1.1911685674002566,1.4439381871333608,1.1576070626311599,1.1195468749379593
2021-07-30,1.1857589048955346,1.4363919626659822,1.1528588310967898,1.1149547573296723
2021-08-02,1.1827983419798953,1.4346695628304291,1.1569739570430744,1.1189345848046943
2021-08-03,1.1981000176042982,1.4519306843682274,1.1614055754071297,1.1232204989551475
2021-08-04,1.1960660526620603,1.4501974391385404,1.1672617115325137,1.1288840951010484
2021-08-05,1.2006489532999842,1.456152159725144,1.17090203847587,1.132404734171722
2021-08-06,1.210906129284333,1.4687166505168265,1.1705854253055552,1.1320985307138884
2021-08-09,1.225083917741376,1.4843573496379672,1.1742257522489115,1.1356191697845621
2021-08-10,1.2207382307579435,1.4799786395776104,1.1773911594367956,1.1386805036684855
2021-08-11,1.237011406113117,1.4989874121993416,1.1821393909711657,1.1432726212767728
2021-08-12,1.2486489702136416,1.5125278171204246,1.1844496449171418,1.1402111706104474
2021-08-13,1.2567402719850511,1.5219167054625797,1.1865168249641376,1.1422011427391592
2021-08-16,1.2572848241930752,1.520867607576882,1.1819055819614168,1.1377621268597888
2021-08-17,1.2531578005477364,1.5156976413709138,1.1866757454959196,1.142354127685674
2021-08-18,1.2675145125400142,1.5320124896906218,1.1855626952065308,1.141282649148061
2021-08-19,1.2526037716580396,1.5153367777273667,1.1687078990205308,1.125057369354943
2021-08-20,1.2512661591548766,1.5144951985910673,1.173160100178087,1.1293432835053967
2021-08-23,1.241208857179961,1.5045125152175134,1.1792024771605267,1.1351599813802138
2021-08-24,1.23641254214157,1.50006581936892,1.176022246824142,1.1320985307138884
2021-08-25,1.2313542813645255,1.4948117079140315,1.1734781838684167,1.12964948696323
2021-08-26,1.2225655795337693,1.4843713206426195,1.1712520832896387,1.1275065298880034
2021-08-27,1.2229285220117447,1.4853648812628988,1.1755452426020299,1.13163934230954
2021-08-31,1.21743606286065,1.4787599044127013,1.1723651335790277,1.1285780084256167
2021-09-01,1.2129978171489053,1.4743979593645842,1.1761812886693068,1.1322516324428051
2021-09-02,1.2105922659867017,1.471960231781186,1.178725351625032,1.1347006761934635
2021-09-03,1.2080417808593695,1.468006285590211,1.172047049888698,1.1282718049677833
2021-09-06,1.2153882263923788,1.4772993745452205,1.1827005485604758,1.1385274019395686
2021-09-07,1.204832282624607,1.4647492212562778,1.174909196534753,1.131027052176275
2021-09-08,1.1987180861798736,1.4566455526799627,1.163460609950533,1.1200060633423077
2021-09-09,1.1890275963927166,1.4458962768126595,1.15869044641603,1.1154140625164226
2021-09-10,1.1752129988726772,1.4304077667049173,1.1564643458372519,1.1132711054411957
2021-09-13,1.1968893708058574,1.4556225072083955,1.1610754675265897,1.117710004538164
2021-09-14,1.1976894344455957,1.4554360949430123,1.1599624172372005,1.1166385260005505
2021-09-15,1.1858039438818126,1.441599516084551,1.151217056767254,1.1082197994285603
2021-09-16,1.184047280756949,1.440575926689539,1.1534431573460318,1.1103627565037872
2021-09-17,1.1619960765533879,1.414880657139317,1.143425704741531,1.1007194496652666
2021-09-20,1.140959667035225,1.3887855517337784,1.12736587515459,1.0852594449519288
2021-09-21,1.1484367080261324,1.4014475213596582,1.140563558095476,1.0979642024567748
2021-09-22,1.1651122761491153,1.4222660550498563,1.1504219688548118,1.1074544075663786
2021-09-23,1.177874470482843,1.4376839861587696,1.1602805009275308,1.1169447294583843
2021-09-24,1.1783620910487085,1.4376552385499655,1.1513760986124189,1.108372901157477
2021-09-28,1.202499771846279,1.4637639836018974,1.127524916999755,1.0854125466808455
2021-09-29,1.209518524516802,1.472571790905216,1.1372242859139259,1.0947496500615326
2021-09-30,1.2073568331001163,1.4738769583474838,1.135157227180313,1.0927597947152226
2021-10-01,1.1947558837353474,1.459445257670822,1.130386942332427,1.0881676771069355
2021-10-04,1.2074167529011308,1.4727348111556158,1.126093783020036,1.0840348646853988
2021-10-05,1.2185243276308182,1.4876137940711551,1.139450507806087,1.0968927239191613
2021-10-06,1.1961988690776328,1.4610032286463495,1.129909938110315,1.0877084887025872
2021-10-07,1.2100336158336433,1.4788555215362633,1.151853102834531,1.1088320895618253
2021-10-08,1.2214606506718775,1.4914884901518641,1.148195868276034,1.1053114504911516
2021-10-11,1.2192836771992823,1.48934034327541,1.1513760986124189,1.108372901157477
2021-10-12,1.2285345062334379,1.4986288515380213,1.14692377614148,1.1040868702246214
2021-10-13,1.2158523986389222,1.4843501860875874,1.1526480694335899,1.1095973646416053
2021-10-14,1.2199617975554615,1.4907558669631353,1.1688669408656958,1.1252104710838597
2021-10-15,1.2275046384557822,1.500433862014185,1.1766582928914189,1.1327108208471535
2021-10-18,1.2330550517538568,1.5182070042385583,1.1706160372223617,1.1268942397547383
2021-10-19,1.2365240791675784,1.5216866778816767,1.1723651335790277,1.1285780084256167
2021-10-20,1.2492356370728113,1.5359127589664552,1.176022246824142,1.1320985307138884
2021-10-21,1.2347329281691133,1.519290071452922,1.1737961462453639,1.1299555736386617
2021-10-22,1.2343765224989842,1.5193880735306486,1.1801564856047508,1.1360783581889105
2021-10-25,1.238012248553541,1.5229790517065513,1.1811104940489747,1.1369967349976071
2021-10-26,1.2435111543664945,1.531265591094171,1.1909690261216939,1.1464870568896128
2021-10-27,1.2452041358324069,1.5327139504695244,1.1885838836977507,1.1441909980854692
2021-10-28,1.230503614322818,1.5165149924775947,1.1925590806331947,1.1480177238315745
2021-10-29,1.2378413985379322,1.5257235328751497,1.1968522399455859,1.1521505362531115
2021-11-01,1.2612855448279792,1.5522613796933997,1.2032125793049726,1.1582733208033602
2021-11-02,1.265549536383673,1.557105409855207,1.2081419059980236,1.163018540140564
2021-11-04,1.2499470222159257,1.5395073022427872,1.2180003167573594,1.1725087452501677
2021-11-05,1.2455824045824009,1.5362620542535332,1.2210215052485796,1.1754170941875763
2021-11-08,1.2404499965076403,1.5305461611654412,1.2189544465149666,1.1734272388412663
2021-11-09,1.2342047900920048,1.522812838778744,1.2184773209794717,1.1729679336545158
2021-11-10,1.2480478698513253,1.5391723343104313,1.2216575513158565,1.1760293843208414
2021-11-11,1.244736897184911,1.53539032849726,1.2227627154992662,1.1729679336545158
2021-11-12,1.24281145474606,1.533483199084865,1.2230819178924883,1.1732741371123496
2021-11-15,1.247185799263184,1.53897409736041,1.229464626616463,1.1793969216625984
2021-11-16,1.2389334559688407,1.5295993009097781,1.2342515668544116,1.1839889224884834
2021-11-17,1.2413945479719746,1.5317244172342301,1.2369641784965868,1.1865910679680587
2021-11-18,1.2351076601247284,1.5266949375234202,1.2281880605236595,1.1781723413960683
2021-11-19,1.2097199627981037,1.496240298487908,1.2264328125810655,1.1764885727251897
2021-11-22,1.2346347984365156,1.5326212984418568,1.2251562464882617,1.1752639924586596
2021-11-23,1.2456274724224683,1.5443784725944878,1.2133483144799366,1.1639369169492606
2021-11-24,1.2488298086695813,1.5478581703011216,1.21542264307571,1.1659267722955706
2021-11-25,1.2432614834508384,1.5426678796831501,1.2187735377642874,1.1691412079084107
2021-11-26,1.2023096440613206,1.4880416110711068,1.1712226073377647,1.1235267024129814
2021-11-29,1.2026613231875745,1.4887478823564038,1.1796796446575128,1.13163934230954
2021-11-30,1.202898196089283,1.4873859436069952,1.1678717126491878,1.120312266800141
2021-12-02,1.2242237355451946,1.5131730215868417,1.1788817604144999,1.1308739504473582
2021-12-03,1.2338637892841489,1.523024008911813,1.174573502026342,1.1267411380258214
2021-12-06,1.2558197776769056,1.5509467299296122,1.1919662585156283,1.1434256062232873
2021-12-07,1.2537639107153706,1.5518912958112485,1.2200501038570908,1.170365788174941
2021-12-08,1.2562074730221386,1.5544280215725772,1.2125504302369237,1.1631715250870789
2021-12-09,1.254512529091373,1.5513828310305966,1.2106357028377617,1.1613347714696856
2021-12-10,1.267840284837228,1.5655122628784324,1.2104761016411503,1.1611816697407689
2021-12-13,1.264288858114596,1.560199985577666,1.2072848081491845,1.1581203358568453
2021-12-14,1.270634447324366,1.5669580777475185,1.1980298865864236,1.1492423040981048
2021-12-15,1.273178295489271,1.569132990540443,1.2028168268243722,1.1538343049239896
2021-12-16,1.2883688296686244,1.5879293055650212,1.2203693062503134,1.1706719916327746
2021-12-17,1.287879596996011,1.5860248869657219,1.2130291120867143,1.1636307134914272
2021-12-20,1.2791056129361993,1.5739172104690171,1.1935620270016545,1.1449563899476511
2021-12-21,1.2982161691298653,1.598205574485446,1.2114334653407315,1.1621000465494653
2021-12-22,1.2930340788339498,1.5938547404262582,1.2206883869034926,1.170978078308206
2021-12-23,1.301121579752151,1.609261135731847,1.2324963189118177,1.182305153817605
2021-12-29,1.3200950444154067,1.6312990534525862,1.2399959925319843,1.1894994169054671
2021-12-30,1.3159191110143,1.6272013811291344,1.2441447714635743,1.1934792443804891
